Transaction_ID,Customer_Age,Gender,Income_Category,Transaction_Amount,Transaction_Type,Merchant_Type,Previous_Transactions,Fraudulent
TXN15744,41,Male,High,4249.92,Online,Grocery,40,0
TXN15745,57,Male,High,3669.01,Online,Clothing,49,0
TXN15746,43,Female,Medium,42.99,In-store,Grocery,17,0
TXN15747,23,Female,Low,2789.24,In-store,Grocery,26,0
TXN15748,33,Female,Very High,168.99,Online,Electronics,23,0
TXN15749,53,Female,Low,4612.54,Online,Grocery,40,0
TXN15750,29,Female,Low,201.55,Online,Grocery,19,0
TXN15751,28,Female,High,926.52,Online,Electronics,4,0
TXN15752,20,Male,Low,1021.16,Online,Grocery,18,1
TXN15753,61,Female,Medium,4017.47,In-store,Grocery,8,0
TXN15754,54,Female,Low,2345.11,In-store,Entertainment,46,0
TXN15755,23,Male,High,844.61,Online,Entertainment,14,0
TXN15756,36,Male,Very High,699.98,Online,Clothing,31,0
TXN15757,35,Male,Very High,1887.02,In-store,Clothing,5,0
TXN15758,33,Male,Low,2843.66,Online,Electronics,11,0
TXN15759,40,Male,Low,3979.6,In-store,Clothing,12,0
TXN15760,60,Male,Medium,3878.46,Online,Grocery,6,0
TXN15761,54,Female,Low,208.22,In-store,Entertainment,0,0
TXN15762,26,Female,Medium,3248.11,Online,Electronics,34,0
TXN15763,20,Female,High,90.4,In-store,Entertainment,18,0
TXN15764,25,Male,Low,2855.24,Online,Grocery,28,0
TXN15765,55,Male,Low,888.49,Online,Others,18,0
TXN15766,21,Male,Very High,4305.36,Online,Grocery,34,0
TXN15767,29,Female,Medium,1923.81,Online,Electronics,47,0
TXN15768,61,Male,Low,4207.72,Online,Clothing,24,0
TXN15769,48,Female,Medium,4575.02,In-store,Grocery,29,0
TXN15770,42,Male,High,2005.84,Online,Grocery,31,0
TXN15771,33,Male,High,2973.28,Online,Others,48,0
TXN15772,59,Male,Medium,4659.08,Online,Others,18,0
TXN15773,31,Female,Medium,1234.92,Online,Clothing,35,0
TXN15774,30,Male,Medium,454.33,Online,Clothing,34,0
TXN15775,58,Male,Medium,2593.52,Online,Clothing,44,0
TXN15776,24,Male,Very High,2759.48,Online,Grocery,36,0
TXN15777,29,Female,Very High,2172.66,In-store,Clothing,35,0
TXN15778,54,Male,Medium,4845.22,Online,Electronics,41,0
TXN15779,67,Female,Medium,2113.96,Online,Electronics,10,0
TXN15780,21,Male,Low,2790.13,Online,Clothing,26,0
TXN15781,19,Male,Low,304.17,In-store,Others,6,0
TXN15782,52,Female,Very High,228.58,In-store,Grocery,10,0
TXN15783,61,Male,Medium,2916.39,Online,Electronics,5,0
TXN15784,20,Female,Medium,4586.13,Online,Electronics,37,0
TXN15785,21,Female,Medium,4114.0,Online,Others,35,0
TXN15786,55,Female,Low,2823.84,In-store,Grocery,35,0
TXN15787,29,Male,Very High,2512.37,Online,Grocery,8,0
TXN15788,36,Male,Medium,3825.1,Online,Grocery,21,0
TXN15789,27,Female,Low,19.87,In-store,Grocery,19,0
TXN15790,18,Male,Low,1996.37,In-store,Grocery,36,0
TXN15791,34,Female,Medium,496.69,Online,Entertainment,25,0
TXN15792,33,Female,Very High,2441.75,Online,Clothing,18,0
TXN15793,26,Female,Medium,3872.97,Online,Clothing,44,0
TXN15794,26,Male,Low,2411.99,Online,Grocery,43,0
TXN15795,26,Female,Medium,1513.48,In-store,Clothing,8,0
TXN15796,29,Male,Medium,2335.99,Online,Electronics,23,0
TXN15797,58,Male,Medium,1770.17,Online,Grocery,33,0
TXN15798,32,Male,Low,826.81,Online,Grocery,24,0
TXN15799,19,Male,Very High,3778.11,In-store,Clothing,5,0
TXN15800,28,Female,Medium,1005.82,Online,Others,32,0
TXN15801,28,Female,Medium,4158.7,In-store,Entertainment,31,0
TXN15802,25,Female,Very High,3232.61,Online,Electronics,36,0
TXN15803,49,Female,Medium,4076.97,Online,Others,17,0
TXN15804,23,Male,Medium,696.54,In-store,Grocery,32,0
TXN15805,37,Female,Medium,1951.75,Online,Grocery,23,0
TXN15806,56,Male,Low,657.41,Online,Entertainment,30,0
TXN15807,52,Female,Very High,12.2,Online,Others,41,0
TXN15808,25,Female,Medium,3782.63,In-store,Electronics,41,0
TXN15809,67,Male,Low,4889.21,Online,Grocery,30,1
TXN15810,66,Female,Very High,3217.19,In-store,Others,37,0
TXN15811,60,Male,Medium,554.11,Online,Grocery,42,0
TXN15812,51,Female,Medium,4577.23,Online,Others,48,0
TXN15813,36,Female,Very High,3283.56,Online,Others,41,0
TXN15814,24,Female,Medium,4277.39,In-store,Grocery,22,0
TXN15815,48,Male,Low,3339.73,In-store,Grocery,14,0
TXN15816,35,Female,Low,2469.25,In-store,Clothing,42,0
TXN15817,57,Female,High,388.14,Online,Electronics,7,0
TXN15818,31,Male,Low,405.1,Online,Entertainment,49,0
TXN15819,56,Male,Medium,4867.79,Online,Others,49,0
TXN15820,53,Male,Medium,568.65,Online,Entertainment,28,1
TXN15821,34,Male,High,3586.17,In-store,Electronics,10,0
TXN15822,54,Male,Medium,1323.02,Online,Clothing,4,0
TXN15823,61,Male,Medium,4855.18,Online,Clothing,34,0
TXN15824,26,Female,Medium,2544.76,Online,Clothing,30,1
TXN15825,37,Female,Low,1537.5,In-store,Others,5,0
TXN15826,62,Female,Low,1556.72,Online,Others,37,0
TXN15827,45,Female,High,2179.82,In-store,Clothing,24,0
TXN15828,67,Male,Medium,83.05,In-store,Grocery,11,0
TXN15829,37,Male,Low,1755.69,In-store,Clothing,29,0
TXN15830,58,Female,Medium,944.91,In-store,Others,2,0
TXN15831,53,Female,Very High,4923.66,In-store,Grocery,10,0
TXN15832,44,Male,Low,1641.26,Online,Electronics,47,0
TXN15833,25,Male,Low,863.58,Online,Grocery,6,0
TXN15834,49,Male,Medium,4871.92,Online,Clothing,19,0
TXN15835,18,Male,Very High,541.81,In-store,Electronics,4,0
TXN15836,34,Male,Low,3493.68,Online,Others,35,0
TXN15837,26,Female,Low,519.88,In-store,Electronics,35,0
TXN15838,37,Female,Low,65.12,Online,Clothing,6,0
TXN15839,62,Male,Low,3885.27,Online,Others,2,0
TXN15840,49,Male,Medium,224.24,Online,Others,26,0
TXN15841,19,Female,Medium,2098.17,In-store,Others,6,0
TXN15842,49,Male,Low,3623.99,Online,Entertainment,10,0
TXN15843,62,Female,Low,3413.19,In-store,Entertainment,7,0
TXN15844,26,Male,Medium,141.0,Online,Entertainment,26,0
TXN15845,47,Male,Medium,149.38,In-store,Electronics,32,0
TXN15846,37,Male,Medium,1820.81,In-store,Entertainment,16,0
TXN15847,55,Female,High,4372.55,In-store,Grocery,25,0
TXN15848,18,Male,High,4507.68,Online,Grocery,27,0
TXN15849,22,Male,Very High,2444.25,Online,Others,16,0
TXN15850,52,Male,Low,826.46,In-store,Grocery,47,0
TXN15851,53,Female,Very High,3714.24,Online,Clothing,8,0
TXN15852,18,Female,Low,1629.44,In-store,Electronics,41,0
TXN15853,31,Male,High,4878.07,Online,Grocery,45,0
TXN15854,26,Male,High,3899.7,In-store,Electronics,4,0
TXN15855,47,Female,Medium,494.14,Online,Others,20,0
TXN15856,41,Female,High,3942.06,Online,Entertainment,20,0
TXN15857,21,Female,Medium,4215.56,Online,Grocery,41,0
TXN15858,67,Female,Medium,1971.58,Online,Electronics,27,0
TXN15859,31,Female,Low,648.35,In-store,Clothing,25,0
TXN15860,42,Male,Medium,2624.67,In-store,Grocery,12,0
TXN15861,21,Female,Low,3780.81,Online,Clothing,40,0
TXN15862,42,Female,Low,4987.94,Online,Entertainment,28,0
TXN15863,27,Male,Medium,4531.94,Online,Electronics,20,1
TXN15864,52,Male,High,4583.99,Online,Grocery,21,0
TXN15865,24,Female,Medium,3742.79,Online,Grocery,13,0
TXN15866,59,Female,Very High,3885.38,Online,Grocery,13,0
TXN15867,30,Female,Medium,1819.52,In-store,Electronics,33,0
TXN15868,21,Male,Low,646.84,Online,Entertainment,0,0
TXN15869,67,Male,Low,4991.65,In-store,Electronics,9,0
TXN15870,60,Male,Low,131.72,In-store,Electronics,2,0
TXN15871,53,Female,Medium,2619.35,In-store,Electronics,28,0
TXN15872,31,Female,Low,3290.83,Online,Grocery,38,0
TXN15873,35,Male,Medium,2520.39,Online,Entertainment,38,0
TXN15874,25,Male,Very High,2548.31,In-store,Others,3,0
TXN15875,49,Male,Medium,2378.69,Online,Others,29,0
TXN15876,44,Male,Medium,2940.99,Online,Others,20,0
TXN15877,59,Male,Low,2334.48,Online,Others,27,0
TXN15878,54,Male,High,2846.21,In-store,Others,19,0
TXN15879,40,Female,Low,398.41,In-store,Others,27,0
TXN15880,24,Female,Very High,1971.81,Online,Grocery,3,0
TXN15881,29,Male,Low,4761.69,In-store,Others,1,0
TXN15882,42,Female,Low,2714.51,Online,Clothing,11,0
TXN15883,20,Female,Medium,4827.05,In-store,Electronics,16,0
TXN15884,43,Male,Low,1778.69,Online,Clothing,14,0
TXN15885,21,Female,Low,346.74,Online,Clothing,30,0
TXN15886,59,Male,Medium,105.94,Online,Electronics,7,0
TXN15887,53,Male,Low,4518.75,In-store,Clothing,20,0
TXN15888,32,Male,Very High,1469.55,In-store,Clothing,42,0
TXN15889,49,Female,Low,1316.52,In-store,Electronics,43,0
TXN15890,46,Female,Low,4497.41,Online,Grocery,26,0
TXN15891,27,Male,Low,837.23,Online,Electronics,14,0
TXN15892,38,Female,Low,2194.27,In-store,Clothing,35,0
TXN15893,33,Male,High,4747.37,Online,Others,32,0
TXN15894,64,Female,Low,3182.5,In-store,Entertainment,24,0
TXN15895,36,Female,Medium,4817.02,Online,Grocery,22,0
TXN15896,46,Female,Very High,1215.27,Online,Grocery,26,0
TXN15897,69,Female,Low,1432.51,Online,Clothing,35,0
TXN15898,68,Female,Medium,3384.21,Online,Clothing,0,0
TXN15899,35,Female,Medium,4965.98,In-store,Grocery,46,0
TXN15900,61,Female,Medium,3395.15,Online,Clothing,3,0
TXN15901,33,Male,Very High,3620.64,Online,Electronics,32,0
TXN15902,18,Male,High,917.92,In-store,Others,48,0
TXN15903,65,Male,Low,4088.66,Online,Clothing,28,0
TXN15904,19,Male,Low,3590.94,Online,Entertainment,41,0
TXN15905,32,Male,Low,2337.31,In-store,Clothing,46,0
TXN15906,56,Male,Low,2851.71,In-store,Others,20,0
TXN15907,45,Male,Medium,3121.85,Online,Grocery,28,0
TXN15908,18,Female,High,413.87,Online,Entertainment,18,0
TXN15909,22,Female,Medium,4844.42,In-store,Electronics,19,0
TXN15910,59,Male,Very High,3057.19,Online,Grocery,26,0
TXN15911,39,Male,High,2790.83,In-store,Grocery,1,1
TXN15912,53,Male,High,2709.39,In-store,Others,22,0
TXN15913,63,Female,Low,4894.22,Online,Clothing,26,0
TXN15914,30,Male,Medium,4546.82,In-store,Electronics,3,0
TXN15915,18,Female,Low,1249.24,Online,Electronics,20,0
TXN15916,33,Female,Medium,183.35,Online,Clothing,18,0
TXN15917,58,Female,High,3822.21,In-store,Clothing,8,0
TXN15918,39,Male,Low,1139.14,Online,Electronics,6,0
TXN15919,49,Male,Low,721.22,In-store,Grocery,35,0
TXN15920,33,Female,Low,4995.83,Online,Grocery,14,0
TXN15921,68,Male,High,2020.71,In-store,Entertainment,26,0
TXN15922,32,Female,Medium,3717.69,In-store,Others,17,0
TXN15923,63,Male,Medium,1597.96,In-store,Clothing,15,0
TXN15924,69,Male,Medium,136.63,In-store,Clothing,15,0
TXN15925,59,Female,Medium,1156.06,Online,Others,10,0
TXN15926,29,Female,High,376.34,Online,Grocery,16,0
TXN15927,18,Female,Medium,628.06,Online,Grocery,13,0
TXN15928,34,Female,Medium,3989.54,Online,Grocery,2,0
TXN15929,58,Female,Very High,4631.86,Online,Grocery,21,1
TXN15930,68,Female,Medium,4818.63,Online,Electronics,24,0
TXN15931,67,Female,Low,1997.73,Online,Entertainment,24,0
TXN15932,45,Female,Medium,1431.13,Online,Clothing,18,0
TXN15933,24,Female,High,3974.37,In-store,Electronics,1,0
TXN15934,26,Male,Low,2342.16,Online,Others,42,0
TXN15935,39,Male,Low,4110.75,Online,Others,41,1
TXN15936,43,Male,Low,4220.47,Online,Grocery,4,0
TXN15937,29,Male,High,4813.31,Online,Entertainment,22,0
TXN15938,24,Male,Low,1687.95,In-store,Entertainment,43,0
TXN15939,63,Male,Very High,1392.3,In-store,Grocery,36,0
TXN15940,64,Male,Medium,2715.72,Online,Others,45,0
TXN15941,32,Male,Very High,2437.4,In-store,Electronics,5,0
TXN15942,55,Female,Low,4751.57,Online,Electronics,35,0
TXN15943,38,Male,Very High,1661.09,Online,Grocery,36,0
TXN15944,31,Female,Very High,3631.25,Online,Clothing,41,0
TXN15945,19,Male,Low,1805.08,Online,Clothing,14,0
TXN15946,25,Female,Low,88.18,In-store,Grocery,20,0
TXN15947,62,Female,Medium,366.61,Online,Electronics,16,0
TXN15948,23,Male,Medium,740.97,In-store,Clothing,16,0
TXN15949,54,Female,Medium,2043.22,Online,Others,37,0
TXN15950,54,Female,Low,3428.68,In-store,Grocery,44,0
TXN15951,50,Male,High,1885.87,In-store,Clothing,17,0
TXN15952,58,Male,Low,4066.48,Online,Grocery,10,0
TXN15953,23,Female,Low,4707.28,Online,Grocery,3,0
TXN15954,69,Female,High,4632.68,Online,Others,2,0
TXN15955,43,Male,Low,136.75,In-store,Others,42,0
TXN15956,56,Female,High,102.12,Online,Grocery,16,0
TXN15957,58,Female,Low,3813.2,Online,Entertainment,9,0
TXN15958,54,Female,High,3128.28,Online,Electronics,29,0
TXN15959,31,Female,High,1542.95,Online,Electronics,6,0
TXN15960,54,Female,Medium,4575.05,Online,Grocery,14,0
TXN15961,25,Male,Low,248.3,Online,Electronics,27,0
TXN15962,56,Female,Low,1281.72,Online,Grocery,32,0
TXN15963,30,Female,High,1343.06,In-store,Grocery,16,0
TXN15964,30,Male,Low,529.29,Online,Grocery,1,0
TXN15965,57,Male,Very High,2823.03,Online,Electronics,26,0
TXN15966,60,Male,High,777.97,Online,Electronics,31,0
TXN15967,45,Male,Medium,3305.38,In-store,Others,1,0
TXN15968,35,Male,Very High,3422.52,In-store,Others,43,0
TXN15969,36,Female,Medium,3241.65,In-store,Others,25,0
TXN15970,55,Female,Low,3725.88,Online,Grocery,8,0
TXN15971,49,Male,Low,4972.44,Online,Others,38,1
TXN15972,39,Female,Medium,4033.34,Online,Grocery,29,0
TXN15973,19,Female,Medium,2302.21,Online,Clothing,19,0
TXN15974,30,Male,Low,1459.4,In-store,Clothing,39,0
TXN15975,40,Male,Low,1099.38,In-store,Entertainment,3,0
TXN15976,42,Male,High,4214.55,Online,Clothing,31,0
TXN15977,45,Female,Medium,3919.29,Online,Grocery,0,0
TXN15978,28,Male,High,566.07,Online,Grocery,8,0
TXN15979,50,Male,Very High,4716.79,Online,Grocery,21,0
TXN15980,41,Male,High,2658.29,In-store,Entertainment,35,1
TXN15981,19,Female,Medium,597.07,Online,Clothing,35,0
TXN15982,47,Female,Medium,4833.0,Online,Others,37,0
TXN15983,34,Male,Low,2091.6,Online,Clothing,23,0
TXN15984,57,Female,High,2379.62,In-store,Electronics,46,0
TXN15985,51,Male,High,3461.45,Online,Clothing,43,0
TXN15986,55,Female,High,1732.56,Online,Others,23,0
TXN15987,39,Male,High,217.09,Online,Grocery,16,0
TXN15988,22,Male,High,3331.25,In-store,Electronics,0,0
TXN15989,65,Female,Very High,1800.81,Online,Electronics,47,0
TXN15990,57,Female,High,3159.58,Online,Electronics,44,0
TXN15991,68,Male,High,3841.98,In-store,Electronics,21,0
TXN15992,33,Male,Medium,173.67,Online,Clothing,39,0
TXN15993,30,Male,Medium,3237.46,Online,Grocery,49,0
TXN15994,43,Female,Medium,4138.79,Online,Electronics,9,0
TXN15995,48,Male,Medium,72.82,Online,Grocery,11,0
TXN15996,69,Female,High,1620.44,In-store,Grocery,35,0
TXN15997,56,Female,Low,3452.12,Online,Grocery,37,0
TXN15998,65,Male,Low,4209.08,Online,Others,49,0
TXN15999,40,Female,Medium,3477.06,In-store,Electronics,47,0
TXN16000,65,Male,Very High,4149.38,In-store,Others,41,0
TXN16001,29,Female,Medium,4255.64,Online,Clothing,13,0
TXN16002,31,Female,Low,3966.68,Online,Clothing,4,0
TXN16003,35,Male,Medium,1604.2,Online,Grocery,47,0
TXN16004,44,Male,Medium,1213.39,In-store,Grocery,41,0
TXN16005,45,Female,High,2406.49,Online,Grocery,41,0
TXN16006,35,Male,High,2872.47,In-store,Electronics,44,0
TXN16007,33,Female,Low,160.46,Online,Others,44,0
TXN16008,69,Male,Low,4539.56,In-store,Electronics,9,0
TXN16009,33,Male,High,1869.53,Online,Others,42,0
TXN16010,30,Female,Medium,816.5,In-store,Electronics,49,0
TXN16011,46,Female,Low,1055.89,Online,Electronics,2,0
TXN16012,26,Male,Very High,1556.6,In-store,Others,26,0
TXN16013,43,Female,Very High,1810.03,In-store,Clothing,47,0
TXN16014,45,Male,High,4569.27,Online,Clothing,5,0
TXN16015,58,Male,Low,1777.89,In-store,Clothing,20,0
TXN16016,30,Male,Low,1173.99,Online,Grocery,3,0
TXN16017,53,Female,Low,1940.48,Online,Clothing,13,0
TXN16018,26,Male,Low,897.47,In-store,Grocery,17,0
TXN16019,64,Female,High,2434.18,Online,Grocery,23,0
TXN16020,31,Female,Low,4645.62,In-store,Grocery,43,0
TXN16021,68,Male,Low,3742.3,Online,Entertainment,32,0
TXN16022,29,Female,Low,4448.49,In-store,Clothing,45,1
TXN16023,49,Female,Low,4890.15,In-store,Electronics,11,0
TXN16024,55,Male,Low,1924.45,In-store,Grocery,32,0
TXN16025,20,Female,Very High,913.36,In-store,Grocery,43,0
TXN16026,69,Male,Very High,3266.42,Online,Others,48,0
TXN16027,33,Female,Medium,3349.35,Online,Others,12,0
TXN16028,37,Female,Low,3227.96,In-store,Electronics,41,0
TXN16029,49,Female,High,3839.56,In-store,Grocery,31,0
TXN16030,40,Female,Very High,1018.9,In-store,Clothing,35,0
TXN16031,34,Male,Very High,75.2,Online,Clothing,37,0
TXN16032,33,Male,Medium,2507.86,In-store,Electronics,40,0
TXN16033,55,Male,Low,743.99,Online,Electronics,27,0
TXN16034,25,Female,High,150.16,In-store,Electronics,34,0
TXN16035,36,Female,Medium,2302.09,Online,Grocery,39,0
TXN16036,47,Male,Medium,3398.53,In-store,Electronics,22,0
TXN16037,51,Male,Low,2693.75,Online,Clothing,42,0
TXN16038,31,Female,Low,167.76,Online,Others,32,1
TXN16039,39,Male,Medium,979.34,In-store,Electronics,11,0
TXN16040,61,Male,Low,2153.06,Online,Others,38,0
TXN16041,34,Male,Medium,4083.42,In-store,Clothing,24,0
TXN16042,32,Female,High,1485.13,Online,Others,31,0
TXN16043,67,Male,Very High,4278.64,Online,Grocery,37,0
TXN16044,65,Male,Low,4186.25,Online,Electronics,48,0
TXN16045,49,Female,High,3128.1,Online,Entertainment,49,0
TXN16046,30,Female,Low,4229.48,Online,Others,20,0
TXN16047,38,Male,Very High,3282.86,Online,Clothing,10,0
TXN16048,66,Female,High,953.63,Online,Grocery,10,0
TXN16049,57,Female,Low,68.23,Online,Entertainment,48,0
TXN16050,50,Female,Medium,2984.89,In-store,Clothing,15,0
TXN16051,44,Female,Medium,1035.45,Online,Others,34,0
TXN16052,52,Female,Medium,3055.7,In-store,Electronics,47,0
TXN16053,33,Female,Very High,1096.89,In-store,Clothing,34,0
TXN16054,45,Male,Very High,645.6,Online,Grocery,3,0
TXN16055,51,Female,Low,2110.63,Online,Grocery,22,0
TXN16056,64,Female,High,3747.1,In-store,Grocery,23,0
TXN16057,18,Male,High,1186.55,Online,Others,3,0
TXN16058,58,Male,High,4195.38,Online,Electronics,18,0
TXN16059,65,Male,Very High,4464.21,In-store,Electronics,29,0
TXN16060,48,Male,Medium,1287.63,Online,Clothing,25,0
TXN16061,53,Female,Low,1304.02,In-store,Clothing,16,0
TXN16062,61,Female,Medium,1789.52,Online,Grocery,46,0
TXN16063,50,Male,Low,3562.62,Online,Clothing,24,0
TXN16064,50,Male,Low,622.88,In-store,Others,37,0
TXN16065,56,Female,Medium,3973.9,In-store,Entertainment,38,0
TXN16066,35,Female,Low,2588.52,In-store,Electronics,16,0
TXN16067,40,Female,Medium,2994.41,Online,Clothing,6,0
TXN16068,40,Male,High,4072.95,In-store,Grocery,42,0
TXN16069,32,Female,Very High,512.39,Online,Grocery,15,0
TXN16070,43,Female,Low,4331.05,Online,Clothing,18,0
TXN16071,47,Male,Medium,4715.87,In-store,Grocery,4,0
TXN16072,42,Male,High,3432.49,Online,Electronics,28,0
TXN16073,62,Male,Medium,3846.08,In-store,Grocery,0,0
TXN16074,33,Male,Low,649.88,Online,Entertainment,28,0
TXN16075,56,Female,Low,2592.87,Online,Entertainment,26,0
TXN16076,65,Male,High,1251.34,Online,Grocery,48,0
TXN16077,62,Female,Medium,3969.23,In-store,Electronics,20,0
TXN16078,31,Female,Medium,3970.5,In-store,Clothing,8,0
TXN16079,34,Male,Medium,1909.74,Online,Clothing,22,0
TXN16080,29,Female,Very High,3567.92,Online,Others,2,0
TXN16081,46,Male,High,2608.57,Online,Clothing,6,0
TXN16082,49,Male,Low,2569.24,Online,Grocery,27,0
TXN16083,41,Female,Medium,3342.36,In-store,Grocery,16,0
TXN16084,69,Male,Medium,2934.26,In-store,Clothing,1,0
TXN16085,30,Male,Low,840.48,In-store,Others,21,0
TXN16086,37,Female,Medium,3115.44,In-store,Others,34,0
TXN16087,32,Female,Low,2151.73,In-store,Electronics,18,0
TXN16088,21,Female,Low,2258.18,Online,Others,9,0
TXN16089,51,Female,Low,3992.19,Online,Clothing,45,0
TXN16090,45,Male,Low,3760.61,Online,Electronics,7,0
TXN16091,67,Female,Medium,3595.06,Online,Clothing,13,0
TXN16092,19,Female,Low,4185.91,Online,Entertainment,8,0
TXN16093,64,Male,Medium,1002.21,In-store,Entertainment,14,0
TXN16094,47,Female,High,2502.02,In-store,Clothing,0,0
TXN16095,43,Male,Medium,4802.95,In-store,Clothing,48,0
TXN16096,68,Male,High,513.82,Online,Electronics,13,0
TXN16097,64,Male,Low,4685.49,In-store,Grocery,47,0
TXN16098,43,Female,Low,731.93,In-store,Others,28,0
TXN16099,37,Female,High,214.39,In-store,Clothing,1,0
TXN16100,59,Female,Very High,974.6,In-store,Entertainment,18,0
TXN16101,45,Female,Low,2260.46,Online,Grocery,25,0
TXN16102,37,Male,Medium,1362.66,Online,Electronics,42,0
TXN16103,28,Male,Medium,2268.94,In-store,Electronics,12,0
TXN16104,27,Female,Medium,2363.1,Online,Grocery,6,0
TXN16105,40,Female,Medium,4961.63,Online,Clothing,5,0
TXN16106,54,Male,Low,2769.35,Online,Grocery,1,0
TXN16107,58,Female,Low,3847.42,Online,Others,16,0
TXN16108,69,Male,Low,475.74,Online,Clothing,4,1
TXN16109,36,Male,Low,3016.1,In-store,Clothing,1,0
TXN16110,62,Female,Low,1392.44,In-store,Grocery,31,0
TXN16111,35,Female,Low,1325.0,Online,Grocery,33,0
TXN16112,66,Male,Low,4974.82,Online,Entertainment,32,0
TXN16113,44,Male,Low,1573.86,Online,Grocery,41,0
TXN16114,23,Male,Medium,4358.54,Online,Grocery,30,0
TXN16115,27,Female,Low,2310.35,Online,Grocery,12,0
TXN16116,19,Male,Very High,1912.21,In-store,Grocery,18,0
TXN16117,41,Female,Medium,713.37,In-store,Electronics,15,0
TXN16118,55,Female,Very High,3318.33,Online,Others,4,0
TXN16119,45,Male,Medium,2676.85,Online,Grocery,5,0
TXN16120,45,Female,Low,3100.16,In-store,Grocery,34,0
TXN16121,62,Female,High,4169.02,In-store,Clothing,5,0
TXN16122,67,Male,Low,3979.72,Online,Others,30,0
TXN16123,56,Male,Low,514.0,Online,Electronics,14,0
TXN16124,19,Female,Low,246.95,Online,Clothing,45,0
TXN16125,63,Male,Medium,2632.27,In-store,Grocery,45,0
TXN16126,22,Female,Medium,632.27,Online,Entertainment,6,0
TXN16127,67,Male,Low,4866.3,In-store,Electronics,21,0
TXN16128,28,Male,Medium,3332.27,Online,Electronics,36,0
TXN16129,27,Female,Very High,4380.38,In-store,Grocery,43,0
TXN16130,60,Female,High,145.48,Online,Electronics,10,0
TXN16131,19,Male,Low,2295.95,Online,Others,6,0
TXN16132,32,Male,Low,2309.2,In-store,Others,47,0
TXN16133,56,Female,Medium,1225.17,Online,Grocery,31,0
TXN16134,58,Male,Low,436.68,In-store,Entertainment,33,0
TXN16135,54,Female,Medium,1400.13,In-store,Clothing,10,0
TXN16136,24,Male,Medium,3413.77,Online,Grocery,12,0
